Country,Year,Status,Life_Expectancy,Adult_Mortality,Infant_Deaths,Alcohol,Percentage_Exp,HepatitisB,BMI,Under_Five_Deaths,Polio,Tot_Exp,Diphtheria,HIV/AIDS,GDP,Population,thinness_1to19_years,thinness_5to9_years,Income_Comp_Of_Resources,Schooling,winsorized_Life_Expectancy,winsorized_Adult_Mortality,winsorized_Infant_Deaths,winsorized_Alcohol,winsorized_Percentage_Exp,winsorized_HepatitisB,winsorized_Under_Five_Deaths,winsorized_Polio,winsorized_Tot_Exp,winsorized_Diphtheria,winsorized_HIV,winsorized_GDP,winsorized_Population,winsorized_thinness_1to19_years,winsorized_thinness_5to9_years,winsorized_Income_Comp_Of_Resources,winsorized_Schooling,Economic_health_index,Health_expenditure_ratio,Mortality_rate_ratio
Estonia,2010,Developing,75.6,137.0,0,14.97,1802.018,94.0,57.6,0,94.0,6.25,94.0,0.1,14638.648,1331475.0,1.9,2.0,0.833,16.2,75.6,137.0,0,14.09,1109.855,94.0,0,94.0,6.25,94.0,0.1,8787.614,1331475.0,1.9,2.0,0.833,16.2,13.495,0.0,
Estonia,2009,Developing,74.9,156.0,0,15.04,1717.089,95.0,57.1,0,95.0,6.93,95.0,0.1,14726.318,1334515.0,2.0,2.0,0.836,16.1,74.9,156.0,0,14.09,1109.855,95.0,0,95.0,6.93,95.0,0.1,8787.614,1334515.0,2.0,2.0,0.836,16.1,13.46,0.0,
Estonia,2008,Developing,74.2,167.0,0,16.99,225.072,94.0,56.7,0,95.0,6.6,95.0,0.1,1894.548,13379.0,2.0,2.1,0.835,16.1,74.2,167.0,0,14.09,225.072,94.0,0,95.0,6.6,95.0,0.1,1894.548,13379.0,2.0,2.1,0.835,16.1,13.444,0.003,
Estonia,2007,Developing,73.0,189.0,0,17.87,1904.125,95.0,56.3,0,95.0,5.16,95.0,0.1,16586.452,13468.0,2.0,2.1,0.829,16.1,73.0,189.0,0,14.09,1109.855,95.0,0,95.0,5.16,95.0,0.1,8787.614,13468.0,2.0,2.1,0.829,16.1,13.347,0.0,
Estonia,2006,Developing,73.0,188.0,0,16.58,244.351,95.0,55.9,0,95.0,5.1,95.0,0.1,12595.416,134681.0,2.1,2.2,0.822,16.1,73.0,188.0,0,14.09,244.351,95.0,0,95.0,5.1,95.0,0.1,8787.614,134681.0,2.1,2.2,0.822,16.1,13.234,0.0,
Estonia,2005,Developing,72.8,189.0,0,15.52,153.505,95.0,55.5,0,96.0,5.2,96.0,0.1,1338.313,1354775.0,2.1,2.2,0.812,15.9,72.8,189.0,0,14.09,153.505,95.0,0,96.0,5.2,96.0,0.1,1338.313,1354775.0,2.1,2.2,0.812,15.9,12.911,0.004,
Estonia,2004,Developing,72.3,195.0,0,15.07,101.12,9.0,55.2,0,95.0,5.13,94.0,0.1,885.465,136255.0,2.2,2.3,0.805,15.7,72.3,195.0,0,14.09,101.12,18.0,0,95.0,5.13,94.0,0.1,885.465,136255.0,2.2,2.3,0.805,15.7,12.638,0.006,
Estonia,2003,Developing,71.9,199.0,0,11.64,132.723,9.0,54.9,0,95.0,4.92,94.0,0.1,7174.237,13772.0,2.2,2.3,0.798,15.6,71.9,199.0,0,11.64,132.723,18.0,0,95.0,4.92,94.0,0.1,7174.237,13772.0,2.2,2.3,0.798,15.6,12.449,0.001,
Estonia,2002,Developing,71.2,211.0,0,11.48,7.806,9.0,54.6,0,94.0,4.84,94.0,0.1,538.348,137935.0,2.3,2.4,0.791,15.4,71.2,211.0,0,11.48,7.806,18.0,0,94.0,4.84,94.0,0.1,538.348,137935.0,2.3,2.4,0.791,15.4,12.181,0.009,
Estonia,2001,Developing,78.0,225.0,0,0.01,88.629,9.0,54.3,0,94.0,4.85,94.0,0.1,4498.957,1388115.0,2.4,2.5,0.781,15.0,78.0,225.0,0,0.01,88.629,18.0,0,94.0,4.85,94.0,0.1,4498.957,1388115.0,2.4,2.5,0.781,15.0,11.715,0.001,
Estonia,2000,Developing,78.0,218.0,0,0.01,5.348,9.0,54.0,0,93.0,5.28,93.0,0.1,47.328,1396985.0,2.5,2.5,0.764,14.4,78.0,218.0,0,0.01,5.348,18.0,0,93.0,5.28,93.0,0.1,47.328,1396985.0,2.5,2.5,0.764,14.4,11.002,0.112,
Ethiopia,2014,Developing,64.2,234.0,140,0.01,89.958,77.0,17.2,202,75.0,4.88,77.0,0.6,571.162,97366774.0,1.5,1.3,0.435,8.4,64.2,234.0,64,0.01,89.958,77.0,87,75.0,4.88,77.0,0.6,571.162,17153357.0,1.5,1.3,0.435,8.4,3.654,0.009,2.69
Ethiopia,2013,Developing,63.7,237.0,145,1.86,8.313,72.0,16.8,211,7.0,5.19,72.0,0.9,52.154,94887724.0,1.6,1.4,0.427,8.4,63.7,237.0,64,1.86,8.313,72.0,87,45.0,5.19,72.0,0.9,52.154,17153357.0,1.6,1.4,0.427,8.4,3.587,0.1,2.724
Ethiopia,2012,Developing,63.3,241.0,150,1.84,86.826,69.0,16.4,221,7.0,5.77,69.0,1.2,468.567,92444183.0,1.7,1.5,0.422,8.4,63.3,241.0,64,1.84,86.826,69.0,87,45.0,5.77,69.0,1.2,468.567,17153357.0,1.7,1.5,0.422,8.4,3.545,0.012,2.77
Ethiopia,2011,Developing,62.6,249.0,156,1.32,67.776,65.0,16.0,231,7.0,6.55,65.0,1.4,354.846,946756.0,1.9,1.6,0.411,8.2,62.6,249.0,64,1.32,67.776,65.0,87,45.0,6.55,65.0,1.4,354.846,946756.0,1.9,1.6,0.411,8.2,3.37,0.018,2.862
Ethiopia,2010,Developing,61.8,261.0,162,1.34,67.734,62.0,15.6,243,69.0,6.86,61.0,1.7,341.4,877267.0,11.0,1.7,0.401,8.1,61.8,261.0,64,1.34,67.734,62.0,87,69.0,6.86,61.0,1.7,341.4,877267.0,11.0,1.7,0.401,8.1,3.248,0.02,3.0
Ethiopia,2009,Developing,68.0,274.0,169,1.17,53.774,56.0,15.3,256,65.0,4.41,58.0,2.0,379.757,85416253.0,11.1,1.8,0.393,8.1,68.0,274.0,64,1.17,53.774,56.0,87,65.0,4.41,58.0,2.0,379.757,17153357.0,11.1,1.8,0.393,8.1,3.183,0.012,3.149
Ethiopia,2008,Developing,59.8,289.0,177,1.13,38.558,52.0,14.9,270,63.0,4.28,54.0,2.4,325.383,83184892.0,11.2,1.9,0.378,7.6,59.8,289.0,64,1.13,38.558,52.0,87,63.0,4.28,54.0,2.4,325.383,17153357.0,11.2,1.9,0.378,7.6,2.873,0.013,3.322
Ethiopia,2007,Developing,58.5,39.0,186,1.06,30.465,47.0,14.5,286,61.0,4.69,5.0,2.8,243.327,8149.0,11.3,11.0,0.362,7.1,58.5,39.0,64,1.06,30.465,47.0,87,61.0,4.69,45.0,2.8,243.327,8149.0,11.3,11.0,0.362,7.1,2.57,0.019,0.448
Ethiopia,2006,Developing,57.2,328.0,196,1.22,22.19,47.0,14.2,304,59.0,4.47,46.0,3.3,193.795,7885689.0,11.4,11.1,0.346,6.6,57.2,328.0,64,1.22,22.19,47.0,87,59.0,4.47,46.0,3.2,193.795,7885689.0,11.4,11.1,0.346,6.6,2.284,0.023,3.77
Ethiopia,2005,Developing,56.0,343.0,206,0.99,18.038,47.0,13.8,323,56.0,4.2,44.0,3.7,161.627,7672783.0,11.5,11.2,0.325,5.8,56.0,343.0,64,0.99,18.038,47.0,87,56.0,4.2,45.0,3.2,161.627,7672783.0,11.5,11.2,0.325,5.8,1.885,0.026,3.943
Ethiopia,2004,Developing,55.0,354.0,217,0.86,1.507,47.0,13.5,342,54.0,4.23,4.0,4.1,135.762,7462445.0,11.5,11.3,0.31,5.4,55.0,354.0,64,0.86,1.507,47.0,87,54.0,4.23,45.0,3.2,135.762,7462445.0,11.5,11.3,0.31,5.4,1.674,0.031,4.069
Ethiopia,2003,Developing,54.0,363.0,228,0.79,10.972,47.0,13.2,360,55.0,4.64,37.0,4.4,118.873,72545144.0,11.6,11.5,0.306,5.2,54.0,363.0,64,0.79,10.972,47.0,87,55.0,4.64,45.0,3.2,118.873,17153357.0,11.6,11.5,0.306,5.2,1.591,0.039,4.172
Ethiopia,2002,Developing,53.2,369.0,237,0.8,10.825,47.0,12.9,377,55.0,4.73,35.0,4.6,111.363,7497192.0,11.7,11.6,0.298,4.9,53.2,369.0,64,0.8,10.825,47.0,87,55.0,4.73,45.0,3.2,111.363,7497192.0,11.7,11.6,0.298,4.9,1.46,0.042,4.241
Ethiopia,2001,Developing,52.5,372.0,246,0.85,1.186,47.0,12.6,392,55.0,4.26,32.0,4.9,12.179,68492257.0,11.8,11.7,0.283,4.3,52.5,372.0,64,0.85,1.186,47.0,87,55.0,4.26,45.0,3.2,12.179,17153357.0,11.8,11.7,0.283,4.4,1.245,0.35,4.276
Ethiopia,2000,Developing,51.2,391.0,253,0.88,11.595,47.0,12.3,404,55.0,4.36,3.0,5.0,123.876,66537331.0,11.9,11.8,0.0,3.9,51.2,391.0,64,0.88,11.595,47.0,87,55.0,4.36,45.0,3.2,123.876,17153357.0,11.9,11.8,0.27,4.4,1.188,0.035,4.494
Fiji,2014,Developing,69.7,19.0,0,0.01,50.539,99.0,61.9,0,99.0,4.49,99.0,0.1,546.373,88586.0,4.0,3.7,0.727,15.2,69.7,19.0,0,0.01,50.539,99.0,0,99.0,4.49,99.0,0.1,546.373,88586.0,4.0,3.7,0.727,15.2,11.05,0.008,
Fiji,2013,Developing,69.6,192.0,0,0.01,460.649,99.0,61.1,0,99.0,4.26,99.0,0.1,4763.69,879715.0,4.0,3.7,0.719,15.0,69.6,192.0,0,0.01,460.649,99.0,0,99.0,4.26,99.0,0.1,4763.69,879715.0,4.0,3.7,0.719,15.0,10.785,0.001,
Fiji,2012,Developing,69.4,195.0,0,0.01,431.485,99.0,6.2,0,99.0,4.16,99.0,0.1,4546.739,873596.0,4.0,3.7,0.714,14.9,69.4,195.0,0,0.01,431.485,99.0,0,99.0,4.16,99.0,0.1,4546.739,873596.0,4.0,3.7,0.714,14.9,10.639,0.001,
Fiji,2010,Developing,69.1,2.0,0,2.25,62.083,99.0,58.7,0,99.0,4.23,99.0,0.1,3651.967,85995.0,4.0,3.7,0.706,14.6,69.1,2.0,0,2.25,62.083,99.0,0,99.0,4.23,99.0,0.1,3651.967,85995.0,4.0,3.7,0.706,14.6,10.308,0.001,
Fiji,2009,Developing,68.9,23.0,0,2.31,60.651,99.0,58.0,0,99.0,4.26,99.0,0.1,3369.482,851967.0,4.0,3.7,0.704,14.5,68.9,23.0,0,2.31,60.651,99.0,0,99.0,4.26,99.0,0.1,3369.482,851967.0,4.0,3.7,0.704,14.5,10.208,0.001,
Fiji,2008,Developing,68.7,26.0,0,1.95,81.047,99.0,57.3,0,99.0,3.68,99.0,0.1,4177.658,84334.0,4.0,3.7,0.7,14.3,68.7,26.0,0,1.95,81.047,99.0,0,99.0,3.68,99.0,0.1,4177.658,84334.0,4.0,3.7,0.7,14.3,10.01,0.001,
Fiji,2007,Developing,68.6,29.0,0,2.09,5.89,99.0,56.6,0,99.0,3.74,99.0,0.1,478.823,834812.0,4.1,3.8,0.698,14.2,68.6,29.0,0,2.09,5.89,99.0,0,99.0,3.74,99.0,0.1,478.823,834812.0,4.1,3.8,0.698,14.2,9.912,0.008,
Fiji,2006,Developing,68.5,211.0,0,2.06,52.124,99.0,55.9,0,98.0,3.84,98.0,0.1,3749.94,827411.0,4.1,3.8,0.695,14.0,68.5,211.0,0,2.06,52.124,99.0,0,98.0,3.84,98.0,0.1,3749.94,827411.0,4.1,3.8,0.695,14.0,9.73,0.001,
Fiji,2005,Developing,68.3,214.0,0,2.02,64.392,99.0,55.1,0,97.0,3.61,96.0,0.1,3658.638,821817.0,4.1,3.8,0.699,13.9,68.3,214.0,0,2.02,64.392,99.0,0,97.0,3.61,96.0,0.1,3658.638,821817.0,4.1,3.8,0.699,13.9,9.716,0.001,
Fiji,2004,Developing,68.1,218.0,0,1.63,43.995,99.0,54.2,0,96.0,3.61,95.0,0.1,3332.919,818354.0,4.2,3.9,0.691,13.4,68.1,218.0,0,1.63,43.995,99.0,0,96.0,3.61,95.0,0.1,3332.919,818354.0,4.2,3.9,0.691,13.4,9.259,0.001,
Fiji,2003,Developing,68.0,22.0,0,1.76,253.82,99.0,53.2,0,95.0,3.35,94.0,0.1,2835.974,816628.0,4.2,3.9,0.689,13.3,68.0,22.0,0,1.76,253.82,99.0,0,95.0,3.35,94.0,0.1,2835.974,816628.0,4.2,3.9,0.689,13.3,9.164,0.001,
Fiji,2002,Developing,67.9,22.0,0,1.85,206.072,99.0,52.2,0,94.0,3.48,93.0,0.1,2259.558,815691.0,4.2,3.9,0.687,13.3,67.9,22.0,0,1.85,206.072,99.0,0,94.0,3.48,93.0,0.1,2259.558,815691.0,4.2,3.9,0.687,13.3,9.137,0.002,
Fiji,2001,Developing,67.8,221.0,0,1.93,20.712,98.0,51.2,0,92.0,3.28,91.0,0.1,238.892,814218.0,4.3,4.0,0.683,13.2,67.8,221.0,0,1.93,20.712,98.0,0,92.0,3.28,91.0,0.1,238.892,814218.0,4.3,4.0,0.683,13.2,9.016,0.014,
Fiji,2000,Developing,67.7,221.0,0,2.05,31.258,98.0,5.2,0,91.0,3.87,9.0,0.1,276.134,811223.0,4.3,4.0,0.681,13.1,67.7,221.0,0,2.05,31.258,98.0,0,91.0,3.87,45.0,0.1,276.134,811223.0,4.3,4.0,0.681,13.1,8.921,0.014,
France,2014,Developing,82.2,79.0,3,11.5,6739.678,83.0,62.0,3,98.0,11.54,98.0,0.1,42955.243,66331957.0,0.6,0.6,0.89,16.2,82.2,79.0,3,11.5,1109.855,83.0,3,98.0,11.54,98.0,0.1,8787.614,17153357.0,0.6,0.6,0.89,16.2,14.418,0.0,26.333
France,2013,Developing,82.0,81.0,3,11.1,6646.954,74.0,61.6,3,99.0,11.56,99.0,0.1,42554.122,6599857.0,0.6,0.6,0.887,16.2,82.0,81.0,3,11.1,1109.855,74.0,3,99.0,11.56,99.0,0.1,8787.614,6599857.0,0.6,0.6,0.887,16.2,14.369,0.0,27.0
France,2011,Developing,81.7,83.0,3,11.8,683.919,74.0,6.6,3,99.0,11.33,99.0,0.1,4381.288,65342776.0,0.6,0.6,0.882,16.1,81.7,83.0,3,11.8,683.919,74.0,3,99.0,11.33,99.0,0.1,4381.288,17153357.0,0.6,0.6,0.882,16.1,14.2,0.003,27.667
France,2010,Developing,81.3,86.0,3,11.7,72.8,65.0,6.1,3,99.0,11.2,99.0,0.1,473.343,6527512.0,0.6,0.6,0.879,16.0,81.3,86.0,3,11.7,72.8,65.0,3,99.0,11.2,99.0,0.1,473.343,6527512.0,0.6,0.6,0.879,16.0,14.064,0.024,28.667
France,2009,Developing,81.1,88.0,3,11.8,6415.357,51.0,59.6,3,98.0,11.28,98.0,0.1,41631.131,647744.0,0.6,0.6,0.879,16.0,81.1,88.0,3,11.8,1109.855,51.0,3,98.0,11.28,98.0,0.1,8787.614,647744.0,0.6,0.6,0.879,16.0,14.064,0.0,29.333
France,2008,Developing,89.0,88.0,3,11.9,7002.786,47.0,59.1,3,98.0,1.57,98.0,0.1,45413.657,6437499.0,0.6,0.6,0.877,16.1,89.0,88.0,3,11.9,1109.855,47.0,3,98.0,1.57,98.0,0.1,8787.614,6437499.0,0.6,0.6,0.877,16.1,14.12,0.0,29.333
France,2005,Developing,81.0,93.0,3,12.2,5451.701,35.0,57.5,4,98.0,1.6,98.0,0.1,34879.726,63179356.0,0.6,0.6,0.86,15.5,81.0,93.0,3,12.2,1109.855,35.0,4,98.0,1.6,98.0,0.1,8787.614,17153357.0,0.6,0.6,0.86,15.5,13.33,0.0,23.25
France,2004,Developing,82.0,94.0,3,13.18,5291.235,35.0,57.0,4,99.0,1.53,98.0,0.1,33874.743,6274897.0,0.6,0.6,0.857,15.5,82.0,94.0,3,13.18,1109.855,35.0,4,99.0,1.53,98.0,0.1,8787.614,6274897.0,0.6,0.6,0.857,15.5,13.284,0.0,23.5
France,2003,Developing,79.3,99.0,3,13.49,4572.442,28.0,56.4,4,96.0,1.43,97.0,0.1,29691.182,62244884.0,0.6,0.6,0.852,15.4,79.3,99.0,3,13.49,1109.855,28.0,4,96.0,1.43,97.0,0.1,8787.614,17153357.0,0.6,0.6,0.852,15.4,13.121,0.0,24.75
France,2002,Developing,79.2,11.0,3,13.78,3779.655,29.0,55.8,4,97.0,1.22,97.0,0.1,24275.243,6185267.0,0.7,0.6,0.851,15.5,79.2,11.0,3,13.78,1109.855,29.0,4,97.0,1.22,97.0,0.1,8787.614,6185267.0,0.7,0.6,0.851,15.5,13.19,0.0,2.75
France,2001,Developing,79.0,13.0,3,13.89,3451.185,28.0,55.2,4,98.0,9.89,97.0,0.1,22527.318,61357431.0,0.7,0.6,0.849,15.6,79.0,13.0,3,13.89,1109.855,28.0,4,98.0,9.89,97.0,0.1,8787.614,17153357.0,0.7,0.6,0.849,15.6,13.244,0.0,3.25
France,2000,Developing,78.8,13.0,3,13.63,3410.284,26.0,54.6,4,98.0,9.77,97.0,0.1,22465.642,6912498.0,0.7,0.6,0.844,15.7,78.8,13.0,3,13.63,1109.855,26.0,4,98.0,9.77,97.0,0.1,8787.614,6912498.0,0.7,0.6,0.844,15.7,13.251,0.0,3.25
Gabon,2014,Developing,65.5,237.0,2,0.01,715.282,7.0,35.8,3,68.0,3.44,7.0,2.8,9692.164,1875713.0,6.1,6.0,0.687,12.6,65.5,237.0,2,0.01,715.282,18.0,3,68.0,3.44,45.0,2.8,8787.614,1875713.0,6.1,6.0,0.687,12.6,8.656,0.0,79.0
Gabon,2013,Developing,64.6,255.0,2,8.86,154.876,79.0,35.2,3,77.0,3.98,79.0,3.7,9679.743,1817271.0,6.2,6.1,0.678,12.5,64.6,255.0,2,8.86,154.876,79.0,3,77.0,3.98,79.0,3.2,8787.614,1817271.0,6.2,6.1,0.678,12.5,8.475,0.0,85.0
Gabon,2012,Developing,63.5,276.0,2,8.3,805.393,82.0,34.6,3,8.0,3.13,82.0,4.9,9774.181,1756817.0,6.3,6.2,0.669,12.5,63.5,276.0,2,8.3,805.393,82.0,3,45.0,3.13,82.0,3.2,8787.614,1756817.0,6.3,6.2,0.669,12.5,8.362,0.0,92.0
Gabon,2011,Developing,62.8,289.0,2,8.9,133.522,75.0,34.1,3,75.0,3.12,75.0,6.0,1716.226,169711.0,6.4,6.3,0.664,12.5,62.8,289.0,2,8.9,133.522,75.0,3,75.0,3.12,75.0,3.2,1716.226,169711.0,6.4,6.3,0.664,12.5,8.3,0.002,96.333
Gabon,2010,Developing,62.3,294.0,2,8.85,145.318,67.0,33.5,3,68.0,3.41,67.0,7.0,8754.113,16421.0,6.5,6.4,0.66,12.5,62.3,294.0,2,8.85,145.318,67.0,3,68.0,3.41,67.0,3.2,8754.113,16421.0,6.5,6.4,0.66,12.5,8.25,0.0,98.0
Gabon,2009,Developing,61.7,31.0,2,8.64,52.311,79.0,33.0,3,74.0,3.43,76.0,8.0,763.662,1586754.0,6.7,6.5,0.652,12.4,61.7,31.0,2,8.64,52.311,79.0,3,74.0,3.43,76.0,3.2,763.662,1586754.0,6.7,6.5,0.652,12.4,8.085,0.004,10.333
Gabon,2008,Developing,61.6,298.0,2,8.75,11.054,82.0,32.4,3,81.0,2.54,82.0,8.9,194.275,1536411.0,6.8,6.6,0.651,12.4,61.6,298.0,2,8.75,11.054,82.0,3,81.0,2.54,82.0,3.2,194.275,1536411.0,6.8,6.6,0.651,12.4,8.072,0.013,99.333
Gabon,2007,Developing,61.6,291.0,2,9.02,545.439,75.0,31.9,3,78.0,2.86,81.0,10.0,8352.817,1489193.0,6.9,6.8,0.645,12.4,61.6,291.0,2,9.02,545.439,75.0,3,78.0,2.86,81.0,3.2,8352.817,1489193.0,6.9,6.8,0.645,12.4,7.998,0.0,97.0
Gabon,2006,Developing,61.4,288.0,2,8.01,40.537,52.0,31.4,3,44.0,2.88,45.0,10.7,727.777,1444844.0,7.1,6.9,0.646,12.4,61.4,288.0,2,8.01,40.537,52.0,3,45.0,2.88,45.0,3.2,727.777,1444844.0,7.1,6.9,0.646,12.4,8.01,0.004,96.0
Gabon,2005,Developing,65.0,37.0,2,7.72,353.244,28.0,3.8,3,44.0,2.76,45.0,10.9,6741.294,143126.0,7.2,7.1,0.64,12.4,65.0,37.0,2,7.72,353.244,28.0,3,45.0,2.76,45.0,3.2,6741.294,143126.0,7.2,7.1,0.64,12.4,7.936,0.0,12.333
Gabon,2004,Developing,59.7,322.0,2,8.13,443.475,28.0,3.3,3,44.0,3.26,45.0,11.1,5685.578,136425.0,7.4,7.2,0.64,12.3,59.7,322.0,2,8.13,443.475,28.0,3,45.0,3.26,45.0,3.2,5685.578,136425.0,7.4,7.2,0.64,12.3,7.872,0.001,107.333
Gabon,2003,Developing,59.7,32.0,2,6.47,352.232,28.0,29.8,3,44.0,3.48,45.0,11.0,4892.116,1328146.0,7.5,7.4,0.638,12.3,59.7,32.0,2,6.47,352.232,28.0,3,45.0,3.48,45.0,3.2,4892.116,1328146.0,7.5,7.4,0.638,12.3,7.847,0.001,10.667
Gabon,2002,Developing,59.7,315.0,2,8.34,22.69,28.0,29.2,3,44.0,3.22,45.0,10.7,412.553,129449.0,7.7,7.5,0.636,12.3,59.7,315.0,2,8.34,22.69,28.0,3,45.0,3.22,45.0,3.2,412.553,129449.0,7.7,7.5,0.636,12.3,7.823,0.008,105.0
Gabon,2001,Developing,59.8,37.0,2,9.29,183.698,28.0,28.7,3,44.0,3.23,45.0,10.1,3976.149,1262259.0,7.8,7.7,0.633,12.3,59.8,37.0,2,9.29,183.698,28.0,3,45.0,3.23,45.0,3.2,3976.149,1262259.0,7.8,7.7,0.633,12.3,7.786,0.001,12.333
Gabon,2000,Developing,61.0,296.0,2,8.87,218.173,28.0,28.1,3,44.0,2.89,45.0,9.5,4116.467,1231122.0,8.0,7.8,0.637,12.2,61.0,296.0,2,8.87,218.173,28.0,3,45.0,2.89,45.0,3.2,4116.467,1231122.0,8.0,7.8,0.637,12.2,7.771,0.001,98.667
Georgia,2014,Developing,74.5,125.0,1,6.13,221.483,91.0,55.3,1,91.0,7.42,91.0,0.1,4429.658,3727.0,2.7,2.8,0.759,13.5,74.5,125.0,1,6.13,221.483,91.0,1,91.0,7.42,91.0,0.1,4429.658,3727.0,2.7,2.8,0.759,13.5,10.246,0.002,125.0
Georgia,2013,Developing,74.5,128.0,1,5.91,180.379,96.0,54.4,1,94.0,7.25,93.0,0.1,4274.377,3776.0,2.7,2.8,0.755,13.5,74.5,128.0,1,5.91,180.379,96.0,1,94.0,7.25,93.0,0.1,4274.377,3776.0,2.7,2.8,0.755,13.5,10.192,0.002,128.0
Georgia,2012,Developing,74.2,13.0,1,7.71,158.258,92.0,53.6,1,93.0,8.57,92.0,0.1,4142.869,3825.0,2.6,2.8,0.749,13.4,74.2,13.0,1,7.71,158.258,92.0,1,93.0,8.57,92.0,0.1,4142.869,3825.0,2.6,2.8,0.749,13.4,10.037,0.002,13.0
Georgia,2011,Developing,73.9,127.0,1,8.14,198.949,89.0,52.8,1,88.0,9.38,94.0,0.1,3725.632,3875.0,2.6,2.8,0.742,13.3,73.9,127.0,1,8.14,198.949,89.0,1,88.0,9.38,94.0,0.1,3725.632,3875.0,2.6,2.8,0.742,13.3,9.869,0.003,127.0
Georgia,2010,Developing,73.8,132.0,1,7.24,194.173,95.0,52.0,1,88.0,1.5,92.0,0.1,2964.477,3926.0,2.6,2.8,0.738,13.3,73.8,132.0,1,7.24,194.173,95.0,1,88.0,1.5,92.0,0.1,2964.477,3926.0,2.6,2.8,0.738,13.3,9.815,0.001,132.0
Georgia,2009,Developing,73.2,133.0,1,6.66,18.531,54.0,51.3,1,93.0,1.19,88.0,0.1,276.589,3978.0,2.6,2.8,0.734,12.8,73.2,133.0,1,6.66,18.531,54.0,1,93.0,1.19,88.0,0.1,276.589,3978.0,2.6,2.8,0.734,12.8,9.395,0.004,133.0
Georgia,2008,Developing,73.9,128.0,1,7.17,151.763,89.0,5.5,1,9.0,8.99,92.0,0.1,3174.949,43.0,2.6,2.8,0.735,13.1,73.9,128.0,1,7.17,151.763,89.0,1,45.0,8.99,92.0,0.1,3174.949,43.0,2.6,2.8,0.735,13.1,9.628,0.003,128.0
Georgia,2007,Developing,74.4,12.0,1,8.65,106.165,94.0,49.9,1,88.0,8.17,98.0,0.1,2492.129,482.0,2.7,2.9,0.722,12.5,74.4,12.0,1,8.65,106.165,94.0,1,88.0,8.17,98.0,0.1,2492.129,482.0,2.7,2.9,0.722,12.5,9.025,0.003,12.0
Georgia,2006,Developing,73.9,126.0,1,6.18,110.114,84.0,49.2,1,89.0,8.39,88.0,0.1,1872.684,4136.0,2.7,2.9,0.714,12.6,73.9,126.0,1,6.18,110.114,84.0,1,89.0,8.39,88.0,0.1,1872.684,4136.0,2.7,2.9,0.714,12.6,8.996,0.004,126.0
Georgia,2004,Developing,72.3,134.0,1,3.74,7.133,64.0,48.1,1,66.0,8.53,78.0,0.1,127.367,4245.0,2.8,3.0,0.694,12.0,72.3,134.0,1,3.74,7.133,64.0,1,66.0,8.53,78.0,0.1,127.367,4245.0,2.8,3.0,0.694,12.0,8.328,0.067,134.0
Georgia,2003,Developing,72.7,132.0,1,3.36,70.542,48.0,47.5,2,74.0,8.49,75.0,0.1,928.182,431.0,2.9,3.0,0.684,11.8,72.7,132.0,1,3.36,70.542,48.0,2,74.0,8.49,75.0,0.1,928.182,431.0,2.9,3.0,0.684,11.8,8.071,0.009,66.0
Georgia,2002,Developing,71.7,142.0,2,2.72,60.558,51.0,47.0,2,89.0,8.72,84.0,0.1,779.385,4357.0,2.9,3.0,0.677,11.8,71.7,142.0,2,2.72,60.558,51.0,2,89.0,8.72,84.0,0.1,779.385,4357.0,2.9,3.0,0.677,11.8,7.989,0.011,71.0
Georgia,2001,Developing,73.0,121.0,2,2.76,57.103,61.0,46.5,2,83.0,7.82,87.0,0.1,733.974,43864.0,3.0,3.1,0.673,11.7,73.0,121.0,2,2.76,57.103,61.0,2,83.0,7.82,87.0,0.1,733.974,43864.0,3.0,3.1,0.673,11.7,7.874,0.011,60.5
Georgia,2000,Developing,71.8,129.0,2,3.28,47.817,55.0,46.0,2,81.0,6.94,8.0,0.1,691.998,44183.0,3.1,3.1,0.0,11.4,71.8,129.0,2,3.28,47.817,55.0,2,81.0,6.94,45.0,0.1,691.998,44183.0,3.1,3.1,0.27,11.4,3.078,0.01,64.5
Germany,2014,Developed,89.0,69.0,2,11.03,941.756,88.0,61.9,3,94.0,11.3,95.0,0.1,4792.653,89825.0,1.1,1.1,0.92,17.0,89.0,69.0,2,11.03,941.756,88.0,3,94.0,11.3,95.0,0.1,4792.653,89825.0,1.1,1.1,0.92,17.0,15.64,0.002,23.0
Germany,2013,Developed,86.0,71.0,2,10.94,895.878,88.0,61.4,3,94.0,11.16,95.0,0.1,4653.911,864565.0,1.1,1.1,0.919,16.9,86.0,71.0,2,10.94,895.878,88.0,3,94.0,11.16,95.0,0.1,4653.911,864565.0,1.1,1.1,0.919,16.9,15.531,0.002,23.667
Germany,2012,Developed,86.0,71.0,2,11.18,839.913,88.0,6.9,3,94.0,1.99,95.0,0.1,4465.249,8425823.0,1.1,1.1,0.916,16.9,86.0,71.0,2,11.18,839.913,88.0,3,94.0,1.99,95.0,0.1,4465.249,8425823.0,1.1,1.1,0.916,16.9,15.48,0.0,23.667
Germany,2011,Developed,85.0,74.0,2,11.2,869.791,88.0,6.4,3,94.0,1.93,95.0,0.1,4681.328,8274983.0,1.1,1.1,0.912,16.8,85.0,74.0,2,11.2,869.791,88.0,3,94.0,1.93,95.0,0.1,4681.328,8274983.0,1.1,1.1,0.912,16.8,15.322,0.0,24.667
