year,selling_price,fuel,seller_type,transmission,owner,brand,km_dr_gr
2016,685000,0,1,0,1,1,2
2014,540000,0,1,0,1,1,2
2018,1165000,1,1,1,0,1,0
2014,610000,0,1,0,1,1,2
2014,280000,1,1,0,1,1,2
2017,370000,1,0,0,1,1,0
2011,459999,0,0,0,2,1,2
1998,42000,1,0,0,3,1,2
2011,190000,0,0,0,3,0,2
2010,165000,1,0,0,4,0,3
2017,710000,0,0,0,1,1,1
2018,1200000,1,0,0,1,1,0
2011,229999,1,0,0,1,1,2
2018,310000,1,0,0,1,1,0
2015,320000,1,0,0,1,1,1
2006,100000,1,0,0,1,1,1
2009,160000,0,0,0,1,1,2
2007,60000,1,0,0,1,1,1
2012,100000,0,0,0,3,1,3
2016,350000,0,0,0,2,0,0
2017,700000,0,0,0,1,1,1
2017,300000,1,0,0,1,1,0
2018,830000,0,0,0,1,1,1
2010,229999,1,0,0,1,1,2
2013,400000,0,0,0,1,1,3
2005,300000,1,0,0,2,1,2
2013,300000,0,0,0,1,1,1
2009,80000,0,0,0,2,1,3
2008,80000,1,0,0,2,1,1
2007,100000,1,0,0,2,1,2
2012,300000,0,0,0,1,1,3
2018,700000,1,0,1,1,1,0
2016,975000,0,0,0,1,1,2
2009,500000,0,0,0,1,0,3
2013,550000,0,0,0,2,1,2
2014,550000,0,0,0,2,1,3
2014,240000,1,0,0,1,1,1
1997,50000,1,0,0,2,1,2
2009,120000,1,0,0,2,1,2
2013,900000,1,0,0,2,1,1
2009,250000,1,0,0,2,1,2
2017,280000,1,0,0,1,1,1
2010,85000,0,0,0,1,1,2
2011,90000,0,0,0,1,1,2
2015,500000,0,0,0,1,0,1
2013,200000,1,0,0,1,1,1
2015,250000,1,0,0,1,1,1
2014,185000,0,0,0,3,1,1
2008,100000,1,0,0,2,1,1
2015,610000,0,0,0,1,1,1
2012,290000,0,0,0,1,1,2
2012,300000,0,0,0,1,1,3
2015,225000,1,0,0,1,1,2
2017,320000,1,0,0,2,1,1
2012,135000,0,0,0,3,1,3
2006,400000,0,0,0,3,1,3
2016,600000,1,1,0,1,1,0
2013,850000,0,1,0,1,1,2
2011,250000,0,1,0,2,1,1
2014,580000,0,1,0,2,1,1
2012,1680000,0,1,0,1,1,3
2010,180000,1,0,0,1,0,0
2017,300000,1,0,0,1,1,1
2018,231999,1,0,0,1,1,0
2017,495000,1,0,0,1,1,0
2018,400000,1,0,0,2,0,0
2019,599000,0,0,0,3,1,0
2013,421000,0,0,0,1,1,1
2018,841000,0,0,0,1,1,0
2014,295000,1,0,0,1,1,1
2011,220000,1,0,0,1,1,0
2013,250000,0,0,0,1,1,0
2009,1100000,0,0,0,2,1,3
2012,300000,1,0,0,1,1,1
2007,80000,1,0,0,2,0,3
2013,215000,0,0,0,3,0,0
2012,245000,1,1,0,1,1,0
2016,650000,0,1,0,1,1,0
2017,760000,0,1,0,1,1,1
2014,395000,0,1,0,1,1,1
2014,280000,0,1,0,2,1,2
2016,495000,0,1,0,1,1,2
2016,525000,0,1,0,1,1,0
2009,420000,0,1,0,1,1,3
2010,210000,0,0,0,1,1,0
2018,650000,1,0,0,1,1,0
2018,2300000,0,0,1,1,2,1
2019,525000,0,0,0,1,1,0
2010,195000,2,0,0,2,1,2
2016,650000,0,0,0,1,1,1
2015,540000,0,0,0,1,1,3
2014,180000,1,0,0,1,1,1
2018,980000,0,0,0,1,1,1
2014,250000,0,0,0,1,0,2
2018,550000,1,0,1,1,1,0
2015,509999,1,0,0,2,1,1
2017,320000,1,0,0,1,1,1
2016,275000,1,0,0,1,1,0
2013,550000,0,0,0,1,1,3
2009,145000,1,0,0,2,1,1
2013,250000,0,0,0,1,0,2
2012,520000,0,0,0,1,1,0
2007,95000,1,0,0,2,1,2
2011,725000,0,0,0,3,1,3
2006,55000,1,0,0,2,1,2
2014,600000,0,0,0,1,1,3
2013,330000,0,0,0,2,1,3
2015,470000,0,0,0,1,1,2
2013,365000,0,0,0,1,1,3
2013,250000,1,0,0,2,1,1
2017,430000,1,0,0,1,1,0
2013,400000,0,0,0,2,1,3
2015,615000,1,0,0,2,1,3
2011,150000,0,0,0,2,1,3
2014,240000,0,0,0,1,1,2
2014,800000,0,0,0,1,1,2
2014,600000,0,0,0,2,1,2
2014,800000,0,0,0,1,1,0
2012,350000,1,0,0,1,1,1
2011,300000,1,0,0,2,1,2
2015,399000,0,0,0,1,1,1
2011,300000,0,0,0,1,1,3
2012,150000,1,0,1,1,1,2
2018,1280000,0,0,0,1,1,0
2017,300000,1,0,0,2,1,0
2016,1000000,0,0,0,1,1,1
2012,1090000,0,0,0,2,1,3
2012,450000,0,0,0,2,1,2
2007,60000,1,0,0,2,1,3
2013,500000,1,0,0,1,1,1
2012,200000,0,0,0,2,1,3
2015,650000,0,0,0,1,1,2
2006,60000,1,0,0,2,1,3
2015,155000,1,0,0,1,1,1
2019,600000,1,0,0,1,1,0
2016,300000,1,0,0,1,1,0
2018,850000,1,0,0,1,1,0
2019,470000,2,0,0,1,1,0
2019,600000,1,0,0,1,1,0
2013,700000,0,0,0,2,1,2
2007,70000,2,0,0,1,1,3
2010,1250000,0,0,0,2,1,3
2008,650000,1,0,1,3,2,2
2018,450000,0,0,0,2,1,2
2014,750000,0,0,0,2,1,3
2013,775000,0,0,0,2,1,2
2011,800000,0,0,0,1,1,3
2015,360000,1,0,0,2,1,2
2010,250000,0,0,0,1,1,3
2017,1490000,0,0,0,1,1,0
2013,600000,0,0,0,1,1,2
2010,120000,1,0,0,1,1,2
2012,320000,0,0,0,2,1,3
2011,400000,0,0,0,2,1,3
2015,302000,0,0,0,1,1,1
2014,150000,1,0,0,2,1,1
2012,200000,0,0,0,2,1,2
2008,120000,0,0,0,2,1,3
2019,1400000,0,0,0,1,1,0
2017,620000,1,0,0,1,1,2
2012,449000,0,0,0,1,1,2
2007,100000,1,0,0,1,1,2
2018,600000,1,0,0,1,1,0
2012,250000,0,0,0,1,0,1
2018,550000,1,0,0,1,1,1
2014,360000,0,0,0,1,1,2
2012,650000,1,1,1,1,1,1
2012,199000,0,1,0,3,1,2
2014,285000,0,0,0,1,1,2
2009,260000,0,0,1,1,1,3
2019,869999,1,1,1,1,1,0
2016,425000,0,1,0,1,1,1
2012,490000,0,1,1,1,0,1
2015,750000,0,0,1,2,1,2
2004,125000,1,0,0,3,1,3
2014,221000,0,0,0,1,0,3
2016,724000,0,1,1,1,1,1
2014,440000,1,1,1,1,1,1
2009,70000,1,0,0,3,0,1
2015,511000,0,1,0,1,1,1
2016,790000,0,1,0,1,1,0
2017,640000,1,0,0,1,1,1
2009,120000,1,0,0,4,1,2
2012,126000,0,0,0,3,0,2
2012,120000,0,0,0,1,0,3
2017,650000,0,0,0,1,1,1
2014,450000,1,0,0,2,1,2
2017,600000,0,0,0,1,1,1
2012,620000,0,0,0,2,1,2
2014,600000,0,0,0,1,1,0
2018,795000,0,0,0,1,1,0
2011,300000,0,0,0,3,1,3
2015,495000,0,0,0,1,1,1
2018,1350000,0,0,1,1,1,0
2014,350000,0,0,0,1,1,3
2018,300000,1,0,1,1,0,0
2018,500000,0,0,0,1,1,2
2017,2575000,0,1,1,1,2,1
2014,345000,1,1,0,1,1,1
2013,220000,0,0,0,1,1,3
1999,50000,1,0,0,2,1,3
2017,585000,1,1,0,1,1,0
2018,625000,1,0,1,1,1,0
2017,1035000,1,1,1,1,1,0
2017,600000,0,0,0,1,1,3
2019,3100000,0,0,1,1,1,0
2014,650000,0,1,0,1,1,1
2016,550000,1,1,0,1,1,1
2017,1260000,0,1,0,1,1,1
2016,660000,1,1,0,1,1,1
2017,700000,1,1,0,1,1,0
2008,235000,0,1,0,1,1,1
2013,475000,0,1,0,1,1,2
2008,795000,0,1,1,1,2,2
2015,3200000,0,1,1,1,2,0
2019,1860000,1,1,1,1,1,0
2010,4200000,0,1,1,1,2,3
2015,850000,1,1,1,1,1,1
2017,585000,0,1,0,1,1,2
2015,380000,0,1,0,1,1,2
2019,650000,0,0,0,1,1,0
2018,600000,1,0,0,1,1,0
2017,434999,1,1,0,1,1,0
2013,525000,0,1,0,1,1,2
2019,4800000,0,1,1,1,2,0
2008,160000,1,0,0,1,0,2
2007,160000,1,0,0,2,1,2
2017,900000,1,0,0,1,1,0
2000,61000,1,0,0,2,1,2
2017,400000,1,0,0,1,1,1
2009,150000,1,0,0,2,1,3
2019,950000,1,0,1,1,1,0
2007,110000,1,0,0,1,1,2
2015,375000,1,0,0,1,1,0
2017,350000,1,0,0,1,0,2
2012,310000,0,1,0,2,1,2
2010,90000,1,0,0,3,1,3
2011,350000,1,0,0,2,1,2
2003,100000,1,0,0,1,1,1
2017,1300000,0,0,1,1,1,1
2018,930000,0,0,0,1,1,0
2014,280000,1,0,0,1,1,1
2018,360000,1,0,0,1,1,0
2011,150000,1,0,0,2,1,1
2017,900000,1,0,1,1,1,0
2005,120000,0,0,0,2,0,1
2010,215000,1,0,0,2,0,2
2013,550000,0,0,0,1,1,1
2018,775000,1,0,0,1,1,0
2001,409999,1,0,0,3,1,1
2005,65000,1,0,0,2,1,2
2008,200000,1,0,0,2,1,2
2012,800000,0,0,0,1,1,3
2010,400000,0,0,0,1,1,3
2016,500000,0,0,0,1,1,1
2007,150000,0,0,0,3,1,2
2014,500000,0,0,0,2,1,3
2014,320000,1,0,0,1,1,2
2013,300000,0,0,0,1,1,2
2018,285000,1,0,0,1,1,0
2012,360000,0,0,0,2,1,2
2009,450000,1,0,0,2,1,1
2011,175000,1,0,0,3,1,1
2011,350000,0,0,0,2,0,2
2020,530000,0,1,0,1,1,1
2017,1025000,0,1,0,1,1,1
2017,950000,0,1,0,1,1,0
2017,725000,1,1,0,1,1,0
2017,919999,1,1,0,1,1,1
2018,700000,0,1,0,1,1,0
2017,725000,0,1,0,1,1,1
2015,365000,1,1,0,1,1,0
2014,665000,0,1,0,1,1,2
2003,50000,1,0,0,1,1,2
2014,225000,1,0,0,1,1,0
2012,229999,1,0,0,2,1,1
2008,145000,1,0,0,1,1,2
2017,750000,1,1,0,1,1,0
2011,225000,1,0,0,1,1,0
2017,300000,0,0,0,1,1,2
2016,680000,0,0,0,1,1,0
2016,700000,0,0,0,1,1,1
2011,180000,0,0,0,1,1,3
2008,270000,0,0,0,2,1,3
2010,370000,1,0,0,2,1,2
2018,1100000,0,0,0,1,1,2
2004,120000,0,0,0,2,1,3
2013,430000,0,0,0,2,1,2
2014,550000,0,1,0,1,1,1
2014,320000,1,1,0,1,1,1
2015,390000,1,1,0,1,1,0
2014,550000,0,1,0,1,1,1
2012,370000,1,1,0,1,1,1
2010,190000,1,1,0,1,1,2
2013,509999,0,1,0,1,1,2
2013,450000,1,1,0,1,1,2
2016,5500000,0,1,1,1,2,2
2015,550000,0,1,0,1,1,1
2009,400000,0,1,0,1,1,2
2015,585000,0,1,0,1,1,2
2019,500000,1,0,0,1,1,0
2009,265000,0,0,0,2,1,3
2012,175000,0,0,0,1,1,3
2007,125000,1,0,0,2,0,1
2011,150000,0,0,0,1,1,3
2015,1025000,0,0,0,2,1,2
2014,1030000,0,0,0,2,1,3
2012,380000,0,0,0,4,0,2
2010,250000,0,0,0,3,1,3
2000,85000,1,0,0,2,1,2
2016,500000,0,0,0,1,0,0
2018,350000,1,0,0,1,1,0
2010,190000,1,0,0,2,1,1
2009,940000,0,0,0,1,1,3
2016,250000,1,0,0,3,0,2
2012,290000,0,0,0,2,1,3
2010,75000,1,0,0,3,1,3
2015,1000000,0,0,0,2,1,3
2015,550000,0,0,0,1,1,2
2010,285000,0,0,0,3,0,2
2007,550000,1,0,0,2,1,2
2010,240000,1,0,0,2,1,1
2012,229999,1,0,0,2,1,1
2014,580000,0,0,0,1,1,3
2005,175000,1,0,0,4,1,3
2012,250000,0,0,0,4,1,3
2006,70000,1,0,0,1,1,3
2017,430999,1,1,0,1,1,0
2010,80000,1,0,0,1,0,2
2019,335000,1,1,0,1,1,0
2017,350000,1,1,0,1,1,1
2018,315000,1,1,0,1,1,1
2019,1100000,0,0,1,1,1,0
2005,80000,1,0,0,1,1,0
2014,285000,1,1,0,2,1,2
2009,100000,0,0,0,3,1,3
2011,225000,1,0,0,1,1,1
2017,4500000,0,0,1,1,2,2
2018,320000,1,0,0,3,1,1
2016,1249000,0,0,0,3,1,1
2008,120000,1,0,0,3,1,3
2011,200000,0,0,0,2,1,3
2016,1151000,0,0,0,1,1,2
2012,120000,0,0,0,1,1,3
2017,220000,1,0,0,1,1,0
2018,784000,0,0,0,1,1,1
2017,500000,1,0,0,1,1,1
2018,350000,1,0,0,1,1,0
2018,1400000,0,0,1,1,1,1
2014,600000,0,0,0,2,1,3
2019,525000,1,0,0,1,1,0
2017,930000,0,0,0,1,1,0
2017,440000,2,1,0,1,1,0
2016,434999,1,1,0,1,1,0
2011,250000,1,1,0,1,1,0
2017,940000,0,1,0,1,1,0
2017,1050000,0,1,1,1,1,0
2016,825000,0,1,0,1,1,1
2012,229999,1,0,0,1,1,0
2011,375000,1,1,0,1,1,2
2013,640000,0,1,0,1,1,2
2012,800000,0,1,0,1,1,3
2012,130000,1,0,0,3,1,0
2014,300000,1,1,0,1,1,1
2018,440000,1,1,0,1,1,0
2014,595000,2,1,0,1,1,1
2013,450000,0,0,0,1,1,3
2017,690000,0,0,0,1,1,1
2019,300000,1,0,0,1,1,0
2014,170000,1,0,0,2,0,3
2012,280000,0,0,0,1,1,3
2009,220000,1,0,0,2,1,2
2009,140000,1,0,0,3,1,3
2004,45000,1,0,0,1,1,1
2014,200000,0,0,0,2,1,3
2008,325000,0,0,0,2,1,3
2010,300000,0,0,0,2,1,3
2009,120000,1,0,0,2,1,3
2015,280000,0,0,0,1,1,1
2013,225000,0,1,0,1,1,2
2016,535000,1,1,0,1,1,1
2016,1250000,0,1,0,1,1,0
2017,650000,1,1,0,1,1,1
2013,295000,1,1,0,1,1,1
2015,480000,0,1,0,1,1,2
2015,575000,0,1,0,1,1,1
2008,69000,1,0,0,1,1,3
2020,426000,0,0,0,1,1,0
2015,295000,0,0,0,3,1,2
2018,650000,0,1,0,1,1,1
2011,330000,0,0,0,2,1,3
2009,150000,1,0,0,1,1,2
2016,927999,0,0,0,1,1,2
2003,70000,1,0,0,4,1,1
2015,399000,0,1,0,1,1,1
2015,350000,0,0,0,1,1,2
2006,125000,0,0,0,2,1,1
2008,150000,1,0,0,2,1,2
2015,250000,1,0,0,1,1,0
2014,675000,0,1,0,1,1,1
2018,950000,0,0,0,1,1,0
2018,409999,2,0,0,1,1,1
2011,225000,0,0,0,1,0,1
2008,350000,1,0,0,2,1,2
2005,51111,1,0,0,3,1,3
2013,290000,0,1,0,1,0,1
2007,212000,0,1,0,2,1,1
2013,900000,0,1,1,2,1,1
2013,675000,0,1,0,1,1,2
2014,421000,0,1,0,1,1,2
2008,350000,1,0,0,1,1,0
2002,90000,0,0,0,2,1,3
2018,830000,0,0,0,1,1,1
2009,180000,1,0,0,1,1,0
2009,210000,0,0,0,2,1,3
2017,700000,0,0,0,1,1,2
2012,125000,0,0,0,1,1,3
2017,530000,1,0,0,1,1,2
2018,800000,0,1,0,1,1,1
2016,580000,1,0,0,1,1,0
2012,1400000,0,0,1,2,2,3
2018,300000,1,0,0,1,1,1
2016,300000,1,0,0,1,1,0
2015,700000,0,0,0,1,1,2
2012,250000,1,0,0,3,1,2
2016,500000,0,0,0,1,0,3
2009,428000,1,0,1,3,1,1
2019,1400000,0,0,0,1,1,0
2013,219000,1,0,0,3,1,1
2017,500000,0,0,0,1,1,1
2013,365000,0,1,0,1,1,2
2010,409999,1,0,0,1,1,1
2018,570000,1,0,0,1,1,0
2007,160000,1,0,0,3,1,2
2017,749000,0,0,0,2,1,1
2010,300000,0,0,0,3,1,3
2014,550000,0,1,0,1,1,2
2015,550000,0,1,0,2,1,2
2019,1250000,0,1,0,1,1,0
2017,700000,0,1,0,1,1,1
2017,600000,0,1,0,1,1,1
2018,925000,0,1,0,1,1,1
2016,1800000,0,1,1,1,1,3
2015,459999,0,1,0,2,1,3
2013,170000,1,0,0,3,1,2
2001,150000,0,1,0,1,1,3
2008,295000,0,0,0,1,1,3
2019,819999,0,0,0,1,1,1
2015,320000,1,0,0,1,1,1
2015,550000,0,0,0,2,1,3
2015,550000,0,0,0,1,1,1
2017,590000,0,0,0,1,1,2
2017,950000,0,0,0,1,1,1
2017,1000000,0,0,0,1,1,0
2013,500000,0,0,0,1,1,3
2017,450000,0,0,0,1,0,2
2017,720000,0,0,0,1,1,0
2014,500000,0,0,0,1,1,0
2016,2500000,1,0,1,2,1,2
2015,484999,0,0,0,2,1,2
2012,420000,0,0,0,2,1,2
2015,1225000,0,0,0,1,1,2
2015,350000,0,0,0,2,1,1
2015,350000,0,0,0,3,1,3
2011,800000,0,0,0,1,1,3
2004,125000,1,0,1,2,1,2
2010,75000,0,0,0,3,1,3
2018,509999,1,0,0,1,1,0
2014,215000,0,0,0,3,1,2
2014,480000,0,1,0,1,1,3
2016,630000,0,1,0,1,1,1
2007,190000,1,1,0,2,1,3
2015,500000,0,1,0,1,1,3
2014,850000,0,1,0,2,1,1
2011,350000,0,1,0,1,1,3
2013,425000,0,1,0,1,1,3
2015,495000,0,1,0,1,1,3
2017,890000,0,0,0,2,1,1
2018,1100000,0,0,1,2,1,0
2014,650000,0,0,0,2,1,3
2009,233000,1,0,0,3,1,1
2015,300000,0,0,0,2,1,3
2020,614000,1,0,0,1,1,0
2010,250000,1,0,0,2,1,3
2010,250000,1,0,0,2,1,3
2011,200000,1,0,0,1,1,1
2013,290000,1,0,0,1,1,1
2013,320000,1,0,0,2,1,2
2006,145000,1,0,0,2,1,1
2005,100000,1,0,0,2,1,3
2010,130000,0,0,0,2,0,3
2006,145000,1,0,1,2,1,2
2008,110000,1,0,0,3,1,3
2019,680000,0,0,0,1,1,1
2004,37500,1,0,0,2,1,2
2011,200000,0,0,0,2,1,3
2013,164000,1,0,0,1,1,0
2006,1050000,0,1,1,1,2,0
2017,1900000,1,1,1,1,1,0
2019,1000000,0,0,0,1,1,0
2019,2800000,0,0,1,1,1,0
2015,470000,0,0,0,1,1,3
2017,415000,1,0,0,1,1,0
2014,500000,0,0,0,1,1,2
2013,150000,1,0,0,2,0,1
2005,95000,1,0,0,2,1,1
2012,400000,0,0,0,1,1,2
2008,114999,1,0,0,2,1,2
2006,75000,1,0,0,1,1,3
2013,500000,0,0,0,1,1,3
2014,195000,1,0,0,2,1,2
2015,155000,1,0,0,1,1,1
2000,65000,1,0,0,2,1,2
2005,65000,1,0,0,3,1,3
2015,190000,1,0,0,2,1,1
2012,200000,0,0,0,2,1,3
2010,160000,1,0,0,2,1,1
2010,150000,0,0,0,2,1,3
2015,530000,0,0,0,3,1,3
2015,750000,0,0,0,1,1,3
2012,225000,0,0,0,2,1,2
2014,409999,0,0,0,2,1,2
2014,409999,0,0,0,2,1,2
2009,110000,1,0,0,2,1,2
2016,225000,1,0,0,1,1,1
2014,450000,0,0,0,1,1,3
2014,370000,0,0,0,2,1,3
2006,158000,1,0,0,3,1,3
2010,225000,0,0,0,1,1,3
2007,130000,1,0,0,1,1,3
2017,440000,1,0,0,1,1,1
2007,96000,2,0,0,1,1,3
2001,45000,1,0,0,2,1,0
2011,350000,0,0,0,1,1,2
2013,200000,0,0,0,1,1,3
2014,500000,0,0,0,2,1,2
2005,92000,1,0,0,2,1,3
2009,280000,0,0,0,2,1,3
2007,200000,1,0,0,2,1,2
2009,180000,1,0,0,2,1,2
2016,400000,1,0,0,1,1,1
2016,778000,0,0,0,2,1,2
2012,500000,0,0,0,2,1,1
2016,680000,0,0,0,1,1,3
2011,174000,0,0,0,2,1,3
2017,950000,0,0,0,1,1,1
2015,525000,0,0,0,1,1,1
2018,500000,1,0,0,1,1,0
2016,575000,1,0,0,1,1,1
2017,275000,1,0,0,1,1,0
2013,300000,0,0,0,1,0,2
2009,220000,1,0,0,1,1,3
2018,254999,1,0,0,1,1,0
2017,670000,0,0,0,1,1,2
2003,70000,1,0,0,2,0,1
2012,150000,1,0,0,2,1,0
2018,730000,1,0,0,1,1,0
2017,650000,0,0,0,1,1,0
2019,330000,2,0,0,2,1,0
2019,366000,1,0,0,1,1,0
2019,1149000,1,0,0,1,1,0
2016,150000,1,0,0,1,0,1
2011,425000,0,0,0,2,1,1
2012,150000,1,0,0,1,1,2
2019,2100000,1,0,1,1,1,0
2018,925000,1,1,0,1,1,0
2013,425000,1,1,0,1,1,2
2018,675000,1,1,1,1,1,0
2018,819999,0,1,0,1,1,0
2018,390000,1,1,0,1,1,0
2014,1500000,0,1,0,1,1,2
2013,700000,0,1,0,1,1,2
2014,1450000,0,1,1,2,2,0
2015,425000,0,1,0,1,1,1
2015,600000,0,1,0,1,1,1
2018,850000,1,1,0,1,1,2
2016,1650000,0,1,1,2,1,3
2013,1750000,0,1,1,2,2,0
2018,1590000,1,1,1,1,1,0
2013,1689999,0,1,1,1,2,1
2013,1425000,0,1,1,1,2,1
2011,265000,0,0,0,1,1,3
2011,190000,1,0,0,3,1,3
2013,425000,0,0,0,1,1,1
2015,630000,0,0,0,2,1,3
2017,600000,1,0,0,3,1,0
2019,650000,1,0,0,1,1,0
2016,540000,0,0,0,1,1,1
2015,630000,0,0,0,1,1,3
2018,448000,1,0,1,1,1,0
2017,500000,0,0,0,1,1,2
2016,745000,0,0,0,1,1,2
2019,1025000,0,0,1,1,1,0
2011,235000,1,0,0,2,1,1
2016,630000,0,0,0,1,1,2
2015,1700000,0,0,0,2,1,2
2013,450000,0,0,0,2,1,3
2012,450000,1,0,0,2,1,3
2003,50000,0,0,0,1,1,2
2013,450000,0,0,0,1,1,3
2016,1200000,0,0,0,1,1,3
2015,610000,0,0,0,1,1,2
2016,2500000,1,0,1,2,2,0
2017,484999,1,1,0,1,1,0
2016,275000,1,1,0,1,0,1
2016,315000,1,1,0,1,1,0
2016,275000,1,1,0,1,1,1
2017,280000,1,1,0,1,1,0
2015,455000,1,1,0,1,1,1
2015,351000,1,1,0,2,1,1
2012,535000,1,1,0,2,1,0
2009,175000,1,1,0,1,1,1
2013,525000,1,1,0,1,1,1
2016,600000,0,0,0,1,1,3
2016,565000,1,1,1,1,1,2
2017,725000,0,0,0,1,1,3
2009,185000,1,1,0,2,1,2
2010,200000,0,0,0,2,1,3
2019,615000,1,0,0,1,1,0
2016,270000,1,0,0,3,1,3
2018,610000,1,0,0,1,1,0
2014,625000,0,0,1,2,1,2
2020,400000,1,0,0,2,1,0
2017,866000,1,0,0,1,1,1
2010,700000,1,0,0,1,1,3
2010,300000,1,0,0,1,1,1
2019,1700000,0,0,0,1,1,0
2016,375000,0,0,0,1,1,3
2013,522000,0,0,0,2,1,3
2013,451999,0,0,0,1,1,2
2009,300000,1,0,0,2,1,3
2020,475000,1,0,0,1,1,0
2016,780000,0,0,0,1,1,1
2017,595000,1,0,0,1,1,1
2017,440000,1,0,0,1,1,0
2010,300000,0,0,0,2,1,3
2014,400000,0,0,0,3,1,2
2016,1140000,0,0,0,1,1,1
2017,850000,0,0,0,1,1,2
2012,370000,0,0,0,4,1,3
2018,350000,1,0,0,1,1,0
2015,360000,1,0,0,2,1,1
2008,105000,1,0,0,4,1,2
2013,625000,0,0,0,2,1,2
2009,135000,1,0,0,2,1,2
2015,700000,0,0,0,2,1,3
2019,690000,1,1,0,1,1,0
2018,3975000,0,1,1,1,2,0
2019,5150000,1,1,1,1,2,0
2017,3200000,0,1,1,1,2,1
2017,4100000,1,0,1,1,1,0
2019,4500000,0,1,1,1,2,0
2017,6000000,0,1,1,1,2,1
2017,2150000,0,1,1,1,2,0
2019,5800000,0,1,1,1,2,0
2018,1864999,1,1,1,1,1,1
2016,2700000,0,1,1,1,2,0
2019,1750000,1,1,1,1,1,0
2017,795000,1,1,1,1,1,1
2013,625000,1,1,1,1,1,1
2018,3400000,0,1,1,1,2,0
2015,2650000,0,1,1,1,2,1
2015,535000,0,1,0,1,1,1
2017,5850000,0,1,1,1,2,1
2010,975000,1,1,1,2,2,2
2016,805000,1,1,0,1,1,1
2017,2625000,0,1,1,1,2,0
2018,811000,1,1,0,1,1,0
2011,375000,1,0,0,1,1,1
2012,550000,1,0,0,1,1,2
2016,645000,1,1,1,1,1,0
2014,599000,1,1,0,1,1,1
2017,2700000,1,1,1,1,2,0
2017,875000,1,1,1,1,1,0
2019,894999,1,1,1,1,1,0
2011,175000,1,1,0,1,1,0
2012,340000,1,1,0,1,1,0
2016,1525000,0,1,1,2,1,1
2018,1025000,0,1,1,1,1,0
2016,2150000,0,1,1,1,2,0
2016,1900000,1,1,1,1,1,1
2016,2900000,0,1,1,1,2,0
2009,450000,1,1,1,1,1,2
2016,850000,1,0,0,1,1,0
2017,10000000,1,0,1,1,2,0
2011,300000,0,0,0,2,1,3
2018,575000,1,0,0,1,1,0
2011,160000,0,0,0,1,1,3
2015,515000,1,0,0,1,1,1
2015,390000,1,0,1,2,1,1
1999,40000,1,0,0,2,1,1
2010,220000,0,0,0,1,1,3
2015,425000,1,0,0,1,1,2
2014,487000,1,0,0,1,1,0
2016,386000,1,0,0,2,1,1
2005,100000,1,0,0,2,1,3
2010,300000,0,0,0,1,1,1
2000,100000,1,0,0,1,0,1
2014,1750000,0,0,0,2,1,0
2016,450000,1,0,0,2,1,0
2017,490000,0,0,0,1,1,2
2009,345000,1,0,0,2,1,1
2005,85000,1,0,0,1,1,2
2010,215000,1,0,0,2,1,3
2010,320000,1,0,0,3,1,3
2016,459999,1,0,0,2,1,1
2005,65000,1,0,0,1,1,2
2020,720000,1,0,0,1,1,0
2017,800000,0,0,0,1,1,1
2019,520000,1,0,0,1,1,0
2015,580000,0,0,0,1,1,2
2012,235000,0,0,0,1,1,3
2015,600000,1,0,0,1,1,1
2014,290000,1,0,0,2,1,1
2016,360000,2,0,0,1,1,1
2017,550000,1,0,0,1,1,1
2013,375000,1,0,0,1,1,2
2003,40000,1,0,0,2,1,2
2018,420000,1,0,1,1,1,0
2017,550000,1,0,0,1,1,0
2018,270000,1,0,0,1,1,0
2018,700000,1,0,1,1,1,0
2017,500000,1,0,0,1,1,0
2013,320000,1,0,0,2,1,0
2018,700000,0,0,0,1,1,1
2015,290000,1,0,0,1,1,1
2012,550000,1,0,1,1,1,3
2012,265000,1,0,0,1,1,1
2018,830000,1,0,1,1,1,0
2017,800000,0,0,0,1,1,1
2011,160000,1,0,0,2,1,0
2018,335000,1,0,0,1,1,0
2017,329000,1,0,0,2,0,2
2017,775000,0,0,0,1,1,2
2020,524000,1,0,0,1,1,0
2015,245000,1,0,0,1,1,1
2012,275000,1,0,0,2,1,2
2018,520000,1,0,0,1,1,1
2008,130000,1,0,0,2,1,3
2018,910000,1,0,0,1,1,0
2015,300000,1,0,0,1,1,2
2016,350000,1,0,0,1,1,3
2013,900000,0,0,0,1,1,2
2013,300000,0,0,0,2,1,3
2010,250000,0,0,0,2,1,3
2017,1100000,0,0,0,1,1,1
2016,270000,1,0,0,1,1,1
2015,640000,0,0,0,1,1,2
2015,650000,0,0,0,1,1,3
2017,409999,1,0,0,1,1,0
2011,165000,1,0,0,1,1,2
2007,80000,1,0,0,2,1,3
2012,535000,0,0,0,1,1,3
2013,550000,0,0,0,1,1,2
2019,680000,1,0,1,1,1,0
2009,200000,1,0,0,2,1,1
2014,500000,0,0,0,2,1,3
2016,1000000,0,0,0,1,1,2
2008,110000,1,0,0,2,1,3
2012,320000,1,0,0,2,1,3
2005,75000,0,0,0,2,1,3
2015,350000,1,0,0,1,1,3
2017,800000,0,0,0,1,1,1
2017,500000,0,0,0,1,1,2
2017,1380000,0,0,1,1,1,1
2019,1300000,0,0,0,1,1,1
2013,530000,0,0,0,1,1,2
2012,360000,0,0,0,1,1,3
2012,310000,0,0,0,1,1,3
2015,725000,0,0,0,2,1,1
2012,340000,0,0,0,1,1,3
